exp_id,word,word_understand,reading_times,number_of_fixations,fixation_duration,fixation_duration_div_syllable,fixation_duration_div_length,fixation_duration_diff,number_of_fixations_diff,reading_times_diff
1806,when,1,1,1,852,852.0,213.0,288,-1,-1
1806,we,1,1,1,208,208.0,104.0,-644,0,0
1806,understand,1,1,2,924,308.0,92.4,716,1,0
1806,a,1,0,0,0,0.0,0.0,-924,-2,-1
1806,word,1,1,1,357,357.0,89.25,357,1,1
1806,or,1,1,1,782,782.0,391.0,425,0,0
1806,any,1,1,1,541,541.0,180.33333333333334,-241,0,0
1806,other,1,1,2,914,457.0,182.8,373,1,0
1806,“sign”,1,2,2,472,472.0,78.66666666666667,-442,0,1
1806,we,1,0,0,0,0.0,0.0,-472,-2,-2
1806,associate,1,1,2,982,327.3333333333333,109.11111111111111,982,2,1
1806,that,1,1,1,226,226.0,56.5,-756,-1,0
1806,word,1,1,1,423,423.0,105.75,197,0,0
1806,with,1,1,1,216,216.0,54.0,-207,0,0
1806,a,1,1,1,470,470.0,470.0,254,0,0
1806,concept,1,1,2,1097,548.5,156.71428571428572,627,1,0
1806,This,1,0,0,0,0.0,0.0,-1097,-2,-1
1806,concept,1,1,2,1788,894.0,255.42857142857142,1788,2,1
1806,determines,1,1,1,900,300.0,90.0,-888,-1,0
1806,what,1,0,0,0,0.0,0.0,-900,-1,-1
1806,the,1,1,1,733,733.0,244.33333333333334,733,1,1
1806,word,1,1,2,832,832.0,208.0,99,1,0
1806,refers,1,1,1,205,205.0,34.166666666666664,-627,-1,0
1806,to,1,1,1,288,288.0,144.0,83,0,0
1806,Two,1,1,2,1322,1322.0,440.6666666666667,1034,1,0
1806,millennia,0,1,2,2710,903.3333333333334,301.1111111111111,1388,0,0
1806,later,1,1,1,258,129.0,51.6,-2452,-1,0
1806,one,1,0,0,0,0.0,0.0,-258,-1,-1
1806,can,1,0,0,0,0.0,0.0,0,0,0
1806,find,1,1,1,461,461.0,115.25,461,1,1
1806,the,1,1,2,704,704.0,234.66666666666666,243,1,0
1806,same,1,1,2,579,579.0,144.75,-125,0,0
1806,theory,1,1,1,679,226.33333333333334,113.16666666666667,100,-1,0
1806,in,1,1,1,870,870.0,435.0,191,0,0
1806,John,1,1,1,438,438.0,109.5,-432,0,0
1806,Stuart,1,1,1,357,178.5,59.5,-81,0,0
1806,Mill's,1,1,2,591,591.0,98.5,234,1,0
1806,Logic,1,1,1,348,174.0,69.6,-243,-1,0
1806,and,1,2,2,612,612.0,204.0,264,1,1
1806,in,1,1,1,462,462.0,231.0,-150,-1,-1
1806,the,1,0,0,0,0.0,0.0,-462,-1,-1
1806,present,1,1,1,257,257.0,36.714285714285715,257,1,1
1806,century,1,1,1,522,174.0,74.57142857142857,265,0,0
1806,one,1,2,2,821,821.0,273.6666666666667,299,1,1
1806,finds,1,1,2,660,660.0,132.0,-161,0,-1
1806,variants,1,2,2,919,459.5,114.875,259,0,1
1806,of,1,1,2,706,706.0,353.0,-213,0,-1
1806,this,1,1,1,597,597.0,149.25,-109,-1,0
1806,picture,1,1,2,1014,507.0,144.85714285714286,417,1,0
1806,in,1,1,1,235,235.0,117.5,-779,-1,0
1806,the,1,1,1,407,407.0,135.66666666666666,172,0,0
1806,writings,1,1,1,856,428.0,107.0,449,0,0
1806,of,1,0,0,0,0.0,0.0,-856,-1,-1
1806,Bertrand,1,1,2,506,506.0,63.25,506,2,1
1806,Russell,1,1,2,485,242.5,69.28571428571429,-21,0,0
1806,Gottlob,1,1,1,298,99.33333333333333,42.57142857142857,-187,-1,0
1806,Frege,1,0,0,0,0.0,0.0,-298,-1,-1
1806,Rudolf,1,0,0,0,0.0,0.0,0,0,0
1806,Carnap,1,1,1,225,112.5,37.5,225,1,1
1806,and,1,1,1,530,530.0,176.66666666666666,305,0,0
1806,many,1,1,2,1156,1156.0,289.0,626,1,0
1806,other,1,0,0,0,0.0,0.0,-1156,-2,-1
1806,important,1,1,1,201,67.0,22.333333333333332,201,1,1
1806,philosophers,1,1,3,1344,672.0,112.0,1143,2,0
1806,Something,1,1,1,232,116.0,25.77777777777778,-1112,-2,0
1806,like,1,1,1,458,458.0,114.5,226,0,0
1806,this,1,1,1,233,233.0,58.25,-225,0,0
1806,picture,1,1,1,226,113.0,32.285714285714285,-7,0,0
1806,also,1,1,2,845,422.5,211.25,619,1,0
1806,appears,1,1,4,2001,1000.5,285.85714285714283,1156,2,0
1806,to,1,0,0,0,0.0,0.0,-2001,-4,-1
1806,be,1,1,2,1115,1115.0,557.5,1115,2,1
1806,built,1,0,0,0,0.0,0.0,-1115,-2,-1
1806,into,1,0,0,0,0.0,0.0,0,0,0
1806,the,1,1,2,597,597.0,199.0,597,2,1
1806,English,1,0,0,0,0.0,0.0,-597,-2,-1
1806,language,1,1,4,1479,739.5,184.875,1479,4,1
1806,Etymologically,0,1,4,1711,244.42857142857142,122.21428571428571,232,0,0
1806,meaning,1,1,2,696,348.0,99.42857142857143,-1015,-2,0
1806,is,1,1,1,637,637.0,318.5,-59,-1,0
1806,related,1,2,2,492,164.0,70.28571428571429,-145,1,1
1806,to,1,1,1,673,673.0,336.5,181,-1,-1
1806,mind,1,1,1,236,236.0,59.0,-437,0,0
1806,To,1,1,1,313,313.0,156.5,77,0,0
1806,mean,1,1,1,510,510.0,127.5,197,0,0
1806,something,1,2,2,653,326.5,72.55555555555556,143,1,1
1806,was,1,1,1,277,277.0,92.33333333333333,-376,-1,-1
1806,probably,1,1,2,1300,433.3333333333333,162.5,1023,1,0
1806,in,1,0,0,0,0.0,0.0,-1300,-2,-1
1806,the,1,0,0,0,0.0,0.0,0,0,0
1806,oldest,1,1,1,1048,524.0,174.66666666666666,1048,1,1
1806,usage,1,1,1,1008,504.0,201.6,-40,0,0
1806,just,1,2,3,1237,1237.0,309.25,229,2,1
1806,to,1,3,3,1624,1624.0,812.0,387,0,1
1806,have,1,2,2,573,573.0,143.25,-1051,-1,-1
1806,it,1,0,0,0,0.0,0.0,-573,-2,-2
1806,in,1,0,0,0,0.0,0.0,0,0,0
1806,mind,1,0,0,0,0.0,0.0,0,0,0
1806,Be,1,1,1,633,633.0,316.5,633,1,1
1806,this,1,1,1,537,537.0,134.25,-96,0,0
1806,as,1,1,1,551,551.0,275.5,14,0,0
1806,it,1,1,1,209,209.0,104.5,-342,0,0
1806,may,1,0,0,0,0.0,0.0,-209,-1,-1
1806,the,1,2,3,688,688.0,229.33333333333334,688,3,2
1806,picture,1,1,2,883,441.5,126.14285714285714,195,-1,-1
1806,is,1,1,1,437,437.0,218.5,-446,-1,0
1806,that,1,1,1,985,985.0,246.25,548,0,0
1806,there,1,1,2,500,500.0,100.0,-485,1,0
1806,is,1,1,2,723,723.0,361.5,223,0,0
1806,something,1,0,0,0,0.0,0.0,-723,-2,-1
1806,in,1,0,0,0,0.0,0.0,0,0,0
1806,the,1,1,1,356,356.0,118.66666666666667,356,1,1
1806,mind,1,1,1,228,228.0,57.0,-128,0,0
1806,that,1,0,0,0,0.0,0.0,-228,-1,-1
1806,picks,1,1,3,1647,1647.0,329.4,1647,3,1
1806,out,1,0,0,0,0.0,0.0,-1647,-3,-1
1806,the,1,0,0,0,0.0,0.0,0,0,0
1806,objects,1,1,2,2259,1129.5,322.7142857142857,2259,2,1
1806,in,1,0,0,0,0.0,0.0,-2259,-2,-1
1806,the,1,1,1,478,478.0,159.33333333333334,478,1,1
1806,environment,1,1,1,232,58.0,21.09090909090909,-246,0,0
1806,that,1,1,1,299,299.0,74.75,67,0,0
1806,we,1,1,1,200,200.0,100.0,-99,0,0
1806,talk,1,1,1,677,677.0,169.25,477,0,0
1806,about,1,1,2,715,715.0,143.0,38,1,0
1806,When,1,1,1,547,547.0,136.75,-168,-1,0
1806,such,1,1,1,206,206.0,51.5,-341,0,0
1806,a,1,0,0,0,0.0,0.0,-206,-1,-1
1806,something,1,1,2,920,460.0,102.22222222222223,920,2,1
1806,(call,1,1,1,205,205.0,41.0,-715,-1,0
1806,it,1,1,1,609,609.0,304.5,404,0,0
1806,a,1,0,0,0,0.0,0.0,-609,-1,-1
1806,concept),1,0,0,0,0.0,0.0,0,0,0
1806,is,1,0,0,0,0.0,0.0,0,0,0
1806,associated,1,1,2,432,86.4,43.2,432,2,1
1806,with,1,1,1,1631,1631.0,407.75,1199,-1,0
1806,a,1,1,1,215,215.0,215.0,-1416,0,0
1806,sign,1,1,1,584,584.0,146.0,369,0,0
1806,it,1,0,0,0,0.0,0.0,-584,-1,-1
1806,becomes,1,0,0,0,0.0,0.0,0,0,0
1806,the,1,0,0,0,0.0,0.0,0,0,0
1806,meaning,1,1,2,684,342.0,97.71428571428571,684,2,1
1806,of,1,1,1,232,232.0,116.0,-452,-1,0
1806,the,1,0,0,0,0.0,0.0,-232,-1,-1
1806,sign,1,1,2,963,963.0,240.75,963,2,1
1806,This,1,1,1,1214,1214.0,303.5,251,-1,0
1806,picture,1,1,1,210,105.0,30.0,-1004,0,0
1806,whether,1,1,1,339,339.0,48.42857142857143,129,0,0
1806,we,1,1,2,589,589.0,294.5,250,1,0
1806,trace,1,0,0,0,0.0,0.0,-589,-2,-1
1806,it,1,0,0,0,0.0,0.0,0,0,0
1806,back,1,0,0,0,0.0,0.0,0,0,0
1806,to,1,1,1,725,725.0,362.5,725,1,1
1806,Aristotle,1,1,2,513,171.0,57.0,-212,1,0
1806,or,1,1,1,242,242.0,121.0,-271,-1,0
1806,to,1,1,1,318,318.0,159.0,76,0,0
1806,the,1,1,1,233,233.0,77.66666666666667,-85,0,0
1806,meta­physics,0,1,3,3195,1597.5,266.25,2962,2,0
1806,built,1,1,1,215,215.0,43.0,-2980,-2,0
1806,into,1,0,0,0,0.0,0.0,-215,-1,-1
1806,our,1,1,1,618,618.0,206.0,618,1,1
1806,language,1,1,3,965,482.5,120.625,347,2,0
1806,is,1,0,0,0,0.0,0.0,-965,-3,-1
1806,worth,1,1,1,728,728.0,145.6,728,1,1
1806,looking,1,1,1,1086,543.0,155.14285714285714,358,0,0
1806,at,1,0,0,0,0.0,0.0,-1086,-1,-1
1806,closely,1,1,2,856,428.0,122.28571428571429,856,2,1
1806,Let,1,0,0,0,0.0,0.0,-856,-2,-1
1806,us,1,1,1,326,326.0,163.0,326,1,1
1806,write,1,2,2,419,419.0,83.8,93,1,1
1806,down,1,1,1,935,935.0,233.75,516,-1,-1
1806,the,1,0,0,0,0.0,0.0,-935,-1,-1
1806,assumptions,1,2,5,2214,738.0,201.27272727272728,2214,5,2
1806,that,1,2,2,1078,1078.0,269.5,-1136,-3,0
1806,constitute,0,2,3,1983,661.0,198.3,905,1,0
1806,the,1,1,1,632,632.0,210.66666666666666,-1351,-2,-1
1806,picture,1,1,1,416,208.0,59.42857142857143,-216,0,0
1806,for,1,1,1,274,274.0,91.33333333333333,-142,0,0
1806,the,1,0,0,0,0.0,0.0,-274,-1,-1
1806,purpose,1,1,2,1142,571.0,163.14285714285714,1142,2,1
1806,of,1,1,2,1010,1010.0,505.0,-132,0,0
1806,inspection,0,0,0,0,0.0,0.0,-1010,-2,-1
1806,(In,1,1,1,490,490.0,163.33333333333334,490,1,1
1806,writing,1,2,2,673,336.5,96.14285714285714,183,1,1
1806,them,1,0,0,0,0.0,0.0,-673,-2,-2
1806,down,1,1,1,624,624.0,156.0,624,1,1
1806,instead,1,0,0,0,0.0,0.0,-624,-1,-1
1806,of,1,1,1,226,226.0,113.0,226,1,1
1806,the,1,0,0,0,0.0,0.0,-226,-1,-1
1806,word,1,1,1,760,760.0,190.0,760,1,1
1806,concept,1,1,3,1037,518.5,148.14285714285714,277,2,0
1806,I,1,0,0,0,0.0,0.0,-1037,-3,-1
1806,shall,1,1,1,353,353.0,70.6,353,1,1
1806,use,1,1,1,413,413.0,137.66666666666666,60,0,0
1806,the,1,1,1,1029,1029.0,343.0,616,0,0
1806,currently,1,1,1,239,79.66666666666667,26.555555555555557,-790,0,0
1806,popular,1,1,1,543,181.0,77.57142857142857,304,0,0
1806,term,1,1,1,475,475.0,118.75,-68,0,0
1806,mental,1,1,2,776,388.0,129.33333333333334,301,1,0
1806,representation,1,1,3,1189,237.8,84.92857142857143,413,1,0
1806,because,1,1,1,201,100.5,28.714285714285715,-988,-2,0
1806,the,1,1,1,849,849.0,283.0,648,0,0
1806,idea,1,1,1,220,220.0,55.0,-629,0,0
1806,that,1,0,0,0,0.0,0.0,-220,-1,-1
1806,concepts,1,1,2,810,405.0,101.25,810,2,1
1806,are,1,0,0,0,0.0,0.0,-810,-2,-1
1806,just,1,1,1,604,604.0,151.0,604,1,1
1806,that,1,1,1,225,225.0,56.25,-379,0,0
1806,representations,1,1,2,512,102.4,34.13333333333333,287,1,0
1806,in,1,1,1,235,235.0,117.5,-277,-1,0
1806,the,1,1,1,433,433.0,144.33333333333334,198,0,0
1806,mind,1,0,0,0,0.0,0.0,-433,-1,-1
1806,is,1,1,1,1083,1083.0,541.5,1083,1,1
1806,itself,1,1,1,652,326.0,108.66666666666667,-431,0,0
1806,an,1,1,1,1190,1190.0,595.0,538,0,0
1806,essential,1,0,0,0,0.0,0.0,-1190,-1,-1
1806,part,1,1,2,568,568.0,142.0,568,2,1
1806,of,1,1,1,234,234.0,117.0,-334,-1,0
1806,the,1,1,1,233,233.0,77.66666666666667,-1,0,0
1806,picture),1,0,0,0,0.0,0.0,-233,-1,-1
1806,1,1,0,0,0,0.0,0.0,0,0,0
1806,Every,1,0,0,0,0.0,0.0,0,0,0
1806,word,1,1,2,737,737.0,184.25,737,2,1
1806,he,1,2,2,845,845.0,422.5,108,0,1
1806,uses,1,1,1,355,177.5,88.75,-490,-1,-1
1806,is,1,0,0,0,0.0,0.0,-355,-1,-1
1806,associated,1,1,3,1233,246.6,123.3,1233,3,1
1806,in,1,0,0,0,0.0,0.0,-1233,-3,-1
1806,the,1,1,1,358,358.0,119.33333333333333,358,1,1
1806,mind,1,1,2,665,665.0,166.25,307,1,0
1806,of,1,0,0,0,0.0,0.0,-665,-2,-1
1806,the,1,1,1,233,233.0,77.66666666666667,233,1,1
1806,speaker,1,1,4,1645,822.5,235.0,1412,3,0
1806,with,1,1,1,206,206.0,51.5,-1439,-3,0
1806,a,1,0,0,0,0.0,0.0,-206,-1,-1
1806,certain,1,2,2,759,379.5,108.42857142857143,759,2,2
1806,mental,1,2,3,1054,527.0,175.66666666666666,295,1,0
1806,representation,1,1,2,1049,209.8,74.92857142857143,-5,-1,-1
1806,2,1,1,1,268,268.0,268.0,-781,-1,0
1806,Two,1,0,0,0,0.0,0.0,-268,-1,-1
1806,words,1,1,1,201,201.0,40.2,201,1,1
1806,are,1,1,1,589,589.0,196.33333333333334,388,0,0
1806,synonymous,0,1,6,2035,678.3333333333334,203.5,1446,5,0
1806,(have,1,0,0,0,0.0,0.0,-2035,-6,-1
1806,the,1,1,2,601,601.0,200.33333333333334,601,2,1
1806,same,1,0,0,0,0.0,0.0,-601,-2,-1
1806,meaning),1,1,2,548,274.0,68.5,548,2,1
1806,just,1,0,0,0,0.0,0.0,-548,-2,-1
1806,in,1,1,1,222,222.0,111.0,222,1,1
1806,case,1,0,0,0,0.0,0.0,-222,-1,-1
1806,they,1,1,1,547,547.0,136.75,547,1,1
1806,are,1,1,1,893,893.0,297.6666666666667,346,0,0
1806,associated,1,1,1,298,59.6,29.8,-595,0,0
1806,with,1,1,1,234,234.0,58.5,-64,0,0
1806,the,1,1,1,600,600.0,200.0,366,0,0
1806,same,1,1,1,385,385.0,96.25,-215,0,0
1806,mental,1,1,1,209,104.5,34.833333333333336,-176,0,0
1806,representation,1,0,0,0,0.0,0.0,-209,-1,-1
1806,by,1,1,1,284,284.0,142.0,284,1,1
1806,the,1,1,1,280,280.0,93.33333333333333,-4,0,0
1806,speakers,1,0,0,0,0.0,0.0,-280,-1,-1
1806,who,1,1,1,451,451.0,150.33333333333334,451,1,1
1806,use,1,1,1,265,265.0,88.33333333333333,-186,0,0
1806,those,1,0,0,0,0.0,0.0,-265,-1,-1
1806,words,1,0,0,0,0.0,0.0,0,0,0
1806,3,1,0,0,0,0.0,0.0,0,0,0
1806,The,1,0,0,0,0.0,0.0,0,0,0
1806,mental,1,1,2,556,278.0,92.66666666666667,556,2,1
1806,representation,1,1,2,724,144.8,51.714285714285715,168,0,0
1806,determines,1,1,2,768,256.0,76.8,44,0,0
1806,what,1,1,1,457,457.0,114.25,-311,-1,0
1806,the,1,0,0,0,0.0,0.0,-457,-1,-1
1806,word,1,0,0,0,0.0,0.0,0,0,0
1806,refers,1,1,1,233,233.0,38.833333333333336,233,1,1
1806,to,1,0,0,0,0.0,0.0,-233,-1,-1
1806,if,1,1,2,750,750.0,375.0,750,2,1
1806,anything,1,1,1,1052,526.0,131.5,302,-1,0
1806,These,1,0,0,0,0.0,0.0,-1052,-1,-1
1806,assumptions,1,0,0,0,0.0,0.0,0,0,0
1806,are,1,1,1,236,236.0,78.66666666666667,236,1,1
1806,likely,1,1,1,273,136.5,45.5,37,0,0
1806,to,1,0,0,0,0.0,0.0,-273,-1,-1
1806,seem,1,1,1,238,238.0,59.5,238,1,1
1806,self-evident,1,1,2,646,215.33333333333334,53.833333333333336,408,1,0
1806,but,1,1,1,466,466.0,155.33333333333334,-180,-1,0
1806,I,1,0,0,0,0.0,0.0,-466,-1,-1
1806,believe,1,1,1,857,428.5,122.42857142857143,857,1,1
1806,that,1,1,1,267,267.0,66.75,-590,0,0
1806,they,1,0,0,0,0.0,0.0,-267,-1,-1
1806,are,1,0,0,0,0.0,0.0,0,0,0
1806,in,1,0,0,0,0.0,0.0,0,0,0
1806,fact,1,0,0,0,0.0,0.0,0,0,0
1806,false,1,1,2,1068,1068.0,213.6,1068,2,1
1806,and,1,1,1,932,932.0,310.6666666666667,-136,-1,0
1806,it,1,0,0,0,0.0,0.0,-932,-1,-1
1806,is,1,1,1,202,202.0,101.0,202,1,1
1806,necessary,1,1,4,2008,669.3333333333334,223.11111111111111,1806,3,0
1806,to,1,0,0,0,0.0,0.0,-2008,-4,-1
1806,appreciate,1,2,3,906,226.5,90.6,906,3,2
1806,the,1,2,3,832,832.0,277.3333333333333,-74,0,0
1806,extent,1,0,0,0,0.0,0.0,-832,-3,-2
1806,to,1,0,0,0,0.0,0.0,0,0,0
1806,before,1,1,1,352,176.0,58.666666666666664,352,1,1
1806,we,1,0,0,0,0.0,0.0,-352,-1,-1
1806,can,1,1,1,528,528.0,176.0,528,1,1
1806,make,1,1,1,451,451.0,112.75,-77,0,0
1806,progress,1,1,2,822,822.0,102.75,371,1,0
1806,in,1,0,0,0,0.0,0.0,-822,-2,-1
1806,any,1,0,0,0,0.0,0.0,0,0,0
1806,discussion,1,1,3,1078,359.3333333333333,107.8,1078,3,1
1806,having,1,1,1,245,122.5,40.833333333333336,-833,-2,0
1806,to,1,0,0,0,0.0,0.0,-245,-1,-1
1806,do,1,1,1,585,585.0,292.5,585,1,1
1806,with,1,1,1,232,232.0,58.0,-353,0,0
1806,meaning,1,1,1,226,113.0,32.285714285714285,-6,0,0
1806,or,1,0,0,0,0.0,0.0,-226,-1,-1
1806,mental,1,0,0,0,0.0,0.0,0,0,0
1806,representation,1,0,0,0,0.0,0.0,0,0,0
1806,To,1,0,0,0,0.0,0.0,0,0,0
1806,say,1,1,1,211,211.0,70.33333333333333,211,1,1
1806,that,1,2,2,499,499.0,124.75,288,1,1
1806,they,1,1,1,597,597.0,149.25,98,-1,-1
1806,are,1,1,2,929,929.0,309.6666666666667,332,1,0
1806,false,1,0,0,0,0.0,0.0,-929,-2,-1
1806,is,1,1,1,278,278.0,139.0,278,1,1
1806,to,1,0,0,0,0.0,0.0,-278,-1,-1
1806,say,1,1,1,982,982.0,327.3333333333333,982,1,1
1806,that,1,1,1,558,558.0,139.5,-424,0,0
1806,there,1,1,1,244,244.0,48.8,-314,0,0
1806,cannot,1,1,1,240,120.0,40.0,-4,0,0
1806,be,1,1,1,399,399.0,199.5,159,0,0
1806,such,1,1,1,812,812.0,203.0,413,0,0
1806,things,1,0,0,0,0.0,0.0,-812,-1,-1
1806,as,1,1,1,205,205.0,102.5,205,1,1
1806,mental,1,1,1,231,115.5,38.5,26,0,0
1806,representations,1,1,2,844,168.8,56.266666666666666,613,1,0
1806,which,1,0,0,0,0.0,0.0,-844,-2,-1
1806,simultaneously,1,1,2,696,116.0,49.714285714285715,696,2,1
1806,satisfy,1,1,1,204,68.0,29.142857142857142,-492,-1,0
1806,all,1,1,1,458,458.0,152.66666666666666,254,0,0
1806,three,1,1,1,279,279.0,55.8,-179,0,0
1806,of,1,0,0,0,0.0,0.0,-279,-1,-1
1806,these,1,1,1,504,504.0,100.8,504,1,1
1806,conditions,1,1,2,1212,404.0,121.2,708,1,0
1806,I,1,0,0,0,0.0,0.0,-1212,-2,-1
1806,do,1,0,0,0,0.0,0.0,0,0,0
1806,not,1,0,0,0,0.0,0.0,0,0,0
1806,deny,1,1,1,563,281.5,140.75,563,1,1
1806,that,1,2,2,958,958.0,239.5,395,1,1
1806,there,1,1,1,235,235.0,47.0,-723,-1,-1
1806,are,1,1,1,579,579.0,193.0,344,0,0
1806,in,1,1,1,234,234.0,117.0,-345,0,0
1806,some,1,1,1,236,236.0,59.0,2,0,0
1806,sense,1,1,3,816,816.0,163.2,580,2,0
1806,mental,1,1,3,1051,525.5,175.16666666666666,235,0,0
1806,representations,1,1,3,1398,279.6,93.2,347,0,0
1806,We,1,1,1,279,279.0,139.5,-1119,-2,0
1806,often,1,2,2,916,458.0,183.2,637,1,1
1806,think,1,1,2,802,802.0,160.4,-114,0,-1
1806,with,1,1,1,403,403.0,100.75,-399,-1,0
1806,the,1,1,1,352,352.0,117.33333333333333,-51,0,0
1806,aid,1,0,0,0,0.0,0.0,-352,-1,-1
1806,of,1,1,1,333,333.0,166.5,333,1,1
1806,words,1,1,1,409,409.0,81.8,76,0,0
1806,and,1,1,1,200,200.0,66.66666666666667,-209,0,0
1806,pictures,1,1,1,227,113.5,28.375,27,0,0
1806,and,1,1,2,875,875.0,291.6666666666667,648,1,0
1806,other,1,0,0,0,0.0,0.0,-875,-2,-1
1806,signs,1,0,0,0,0.0,0.0,0,0,0
1806,and,1,1,3,889,889.0,296.3333333333333,889,3,1
1806,it,1,0,0,0,0.0,0.0,-889,-3,-1
1806,may,1,1,2,645,645.0,215.0,645,2,1
1806,be,1,1,1,604,604.0,302.0,-41,-1,0
1806,that,1,0,0,0,0.0,0.0,-604,-1,-1
1806,unconscious,1,1,2,867,289.0,78.81818181818181,867,2,1
1806,thought,1,1,1,603,603.0,86.14285714285714,-264,-1,0
1806,is,1,1,1,228,228.0,114.0,-375,0,0
1806,even,1,1,1,323,323.0,80.75,95,0,0
1806,richer,1,0,0,0,0.0,0.0,-323,-1,-1
1806,in,1,0,0,0,0.0,0.0,0,0,0
1806,the,1,1,1,200,200.0,66.66666666666667,200,1,1
1806,use,1,1,1,834,834.0,278.0,634,0,0
1806,of,1,1,1,243,243.0,121.5,-591,0,0
1806,representations,1,1,2,1463,292.6,97.53333333333333,1220,1,0
1806,than,1,1,1,345,345.0,86.25,-1118,-1,0
1806,we,1,0,0,0,0.0,0.0,-345,-1,-1
1806,know,1,1,2,418,418.0,104.5,418,2,1
1806,Certainly,1,1,2,751,250.33333333333334,83.44444444444444,333,0,0
1806,computational,0,2,5,2253,450.6,173.30769230769232,1502,3,1
1806,models,1,2,3,731,365.5,121.83333333333333,-1522,-2,0
1806,or,1,1,1,272,272.0,136.0,-459,-2,-1
1806,the,1,1,1,201,201.0,67.0,-71,0,0
1806,mind,1,0,0,0,0.0,0.0,-201,-1,-1
1806,rely,1,1,1,222,111.0,55.5,222,1,1
1806,heavily,1,2,4,1011,337.0,144.42857142857142,789,3,1
1806,on,1,2,2,981,981.0,490.5,-30,-2,0
1806,the,1,1,1,280,280.0,93.33333333333333,-701,-1,-1
1806,idea,1,1,1,668,668.0,167.0,388,0,0
1806,of,1,0,0,0,0.0,0.0,-668,-1,-1
1806,processing,1,1,4,1395,465.0,139.5,1395,4,1
1806,representations,1,1,2,1520,304.0,101.33333333333333,125,-2,0
1806,But,1,1,1,691,691.0,230.33333333333334,-829,-1,0
1806,remember,1,0,0,0,0.0,0.0,-691,-1,-1
1806,that,1,1,1,203,203.0,50.75,203,1,1
1806,the,1,1,1,297,297.0,99.0,94,0,0
1806,Aristotelian,1,2,3,1271,635.5,105.91666666666667,974,2,1
1806,theory,1,1,2,1593,531.0,265.5,322,-1,-1
1806,of,1,0,0,0,0.0,0.0,-1593,-2,-1
1806,meaning,1,3,3,1028,514.0,146.85714285714286,1028,3,3
1806,with,1,2,2,1272,1272.0,318.0,244,-1,-1
